V1,LSOA Code,age,value,sex
3949773,E01006651,22,6,2
3949774,E01006652,22,6,2
3949775,E01006653,22,5,2
3949776,E01006654,22,5,2
3949777,E01006655,22,9,2
3949778,E01006656,22,5,2
3949779,E01006657,22,7,2
3949780,E01006658,22,13,2
3949781,E01006659,22,5,2
3949782,E01006660,22,6,2
3949783,E01006661,22,8,2
3949784,E01006662,22,4,2
3949785,E01006663,22,10,2
3949786,E01006664,22,15,2
3949787,E01006665,22,7,2
3949788,E01006666,22,9,2
3949789,E01006667,22,10,2
3949790,E01006668,22,6,2
3949791,E01006669,22,8,2
3949792,E01006670,22,12,2
3949793,E01006671,22,7,2
3949794,E01006672,22,18,2
3949795,E01006673,22,28,2
3949796,E01006674,22,8,2
3949797,E01006675,22,11,2
3949798,E01006676,22,9,2
3949799,E01006677,22,5,2
3949800,E01006678,22,14,2
3949801,E01006679,22,17,2
3949802,E01006680,22,2,2
3949803,E01006681,22,5,2
3949804,E01006682,22,6,2
3949805,E01006683,22,7,2
3949806,E01006684,22,4,2
3949807,E01006685,22,10,2
3949808,E01006686,22,7,2
3949809,E01006687,22,8,2
3949810,E01006688,22,15,2
3949811,E01006689,22,4,2
3949812,E01006690,22,17,2
3949813,E01006691,22,21,2
3949814,E01006692,22,23,2
3949815,E01006693,22,9,2
3949816,E01006694,22,24,2
3949817,E01006695,22,20,2
3949818,E01006696,22,37,2
3949819,E01006697,22,24,2
3949820,E01006698,22,11,2
3949821,E01006699,22,14,2
3949822,E01006700,22,7,2
3949823,E01006701,22,7,2
3949824,E01006702,22,11,2
3949825,E01006703,22,5,2
3949826,E01006705,22,15,2
3949827,E01006706,22,6,2
3949828,E01006707,22,5,2
3949829,E01006708,22,5,2
3949830,E01006709,22,5,2
3949831,E01006710,22,6,2
3949832,E01006711,22,7,2
3949833,E01006712,22,4,2
3949834,E01006713,22,7,2
3949835,E01006716,22,10,2
3949836,E01006717,22,10,2
3949837,E01006718,22,9,2
3949838,E01006719,22,15,2
3949839,E01006720,22,37,2
3949840,E01006721,22,23,2
3949841,E01006722,22,88,2
3949842,E01006723,22,71,2
3949843,E01006724,22,71,2
3949844,E01006725,22,15,2
3949845,E01006726,22,34,2
3949846,E01006727,22,9,2
3949847,E01006728,22,22,2
3949848,E01006729,22,2,2
3949849,E01006730,22,10,2
3949850,E01006731,22,3,2
3949851,E01006732,22,13,2
3949852,E01006734,22,12,2
3949853,E01006735,22,7,2
3949854,E01006736,22,8,2
3949855,E01006737,22,7,2
3949856,E01006738,22,17,2
3949857,E01006739,22,10,2
3949858,E01006740,22,4,2
3949859,E01006741,22,9,2
3949860,E01006742,22,4,2
3949861,E01006743,22,12,2
3949862,E01006744,22,6,2
3949863,E01006745,22,15,2
3949864,E01006746,22,49,2
3949865,E01006747,22,332,2
3949866,E01006748,22,145,2
3949867,E01006751,22,132,2
3949868,E01006752,22,8,2
3949869,E01006753,22,10,2
3949870,E01006754,22,8,2
3949871,E01006755,22,4,2
3949872,E01006756,22,9,2
3949873,E01006757,22,8,2
3949874,E01006758,22,6,2
3949875,E01006759,22,8,2
3949876,E01006760,22,19,2
3949877,E01006761,22,11,2
3949878,E01006762,22,6,2
3949879,E01006763,22,11,2
3949880,E01006764,22,12,2
3949881,E01006765,22,7,2
3949882,E01006766,22,8,2
3949883,E01006767,22,10,2
3949884,E01006768,22,8,2
3949885,E01006769,22,3,2
3949886,E01006770,22,3,2
3949887,E01006771,22,9,2
3949888,E01006772,22,4,2
3949889,E01006773,22,5,2
3949890,E01006774,22,3,2
3949891,E01006775,22,6,2
3949892,E01006776,22,15,2
3949893,E01006778,22,10,2
3949894,E01006779,22,15,2
3949895,E01006780,22,7,2
3949896,E01006781,22,8,2
3949897,E01006782,22,6,2
3949898,E01006783,22,4,2
3949899,E01006784,22,7,2
3949900,E01006785,22,8,2
3949901,E01006786,22,5,2
3949902,E01006787,22,7,2
3949903,E01006788,22,7,2
3949904,E01006790,22,14,2
3949905,E01006791,22,9,2
3949906,E01006792,22,5,2
3949907,E01006793,22,3,2
3949908,E01006794,22,4,2
3949909,E01006795,22,3,2
3949910,E01006796,22,7,2
3949911,E01006797,22,3,2
3949912,E01006798,22,3,2
3949913,E01006799,22,6,2
3949914,E01006800,22,1,2
3949915,E01006801,22,5,2
3949916,E01032505,22,6,2
3949917,E01032506,22,3,2
3949918,E01032507,22,7,2
3949919,E01032508,22,9,2
3949920,E01032509,22,13,2
3949921,E01032510,22,6,2
3949922,E01032511,22,12,2
3949923,E01033747,22,15,2
3949924,E01033748,22,25,2
3949925,E01033749,22,3,2
3949926,E01033750,22,87,2
3949927,E01033751,22,50,2
3949928,E01033752,22,57,2
3949929,E01033753,22,28,2
3949930,E01033754,22,33,2
3949931,E01033755,22,33,2
3949932,E01033756,22,34,2
3949933,E01033757,22,85,2
3949934,E01033758,22,182,2
3949935,E01033759,22,12,2
3949936,E01033760,22,134,2
3949937,E01033761,22,76,2
3949938,E01033762,22,153,2
3949939,E01033763,22,35,2
3949940,E01033764,22,27,2
3949941,E01033765,22,5,2
3949942,E01033766,22,15,2
3949943,E01033767,22,9,2
3949944,E01033768,22,17,2
3950253,E01007110,22,8,2
3950254,E01007111,22,12,2
3950255,E01007112,22,9,2
3950256,E01007113,22,7,2
3950257,E01007114,22,9,2
3950258,E01007115,22,6,2
3950259,E01007116,22,7,2
3950260,E01007117,22,7,2
3950261,E01007118,22,6,2
3950262,E01007119,22,7,2
3950263,E01007120,22,7,2
3950264,E01007121,22,11,2
3950265,E01007122,22,15,2
3950266,E01007123,22,10,2
3950267,E01007124,22,8,2
3950268,E01007125,22,12,2
3950269,E01007126,22,16,2
3950270,E01007127,22,17,2
3950271,E01007128,22,9,2
3950272,E01007129,22,5,2
3950273,E01007130,22,12,2
3950274,E01007131,22,12,2
3950275,E01007133,22,12,2
3950276,E01007135,22,10,2
3950277,E01007136,22,10,2
3950278,E01007137,22,6,2
3950279,E01007138,22,15,2
3950280,E01007139,22,8,2
3950281,E01007140,22,12,2
3950282,E01007141,22,2,2
3950283,E01007142,22,7,2
3950284,E01007143,22,7,2
3950285,E01007144,22,5,2
3950286,E01007145,22,5,2
3950287,E01007146,22,5,2
3950288,E01007147,22,7,2
3950289,E01007148,22,3,2
3950290,E01007149,22,6,2
3950291,E01007150,22,8,2
3950292,E01007151,22,10,2
3950293,E01007152,22,3,2
3950294,E01007153,22,4,2
3950295,E01007154,22,5,2
3950296,E01007155,22,16,2
3950297,E01007156,22,6,2
3950298,E01007157,22,11,2
3950299,E01007158,22,9,2
3950300,E01007159,22,6,2
3950301,E01007160,22,7,2
3950302,E01007161,22,7,2
3950303,E01007162,22,10,2
3950304,E01007163,22,12,2
3950305,E01007164,22,8,2
3950306,E01007165,22,3,2
3950307,E01007166,22,2,2
3950308,E01007167,22,5,2
3950309,E01007168,22,6,2
3950310,E01007169,22,3,2
3950311,E01007170,22,10,2
3950312,E01007171,22,5,2
3950313,E01007172,22,5,2
3950314,E01007173,22,5,2
3950315,E01007174,22,10,2
3950316,E01007175,22,9,2
3950317,E01007176,22,14,2
3950318,E01007177,22,8,2
3950319,E01007178,22,9,2
3950320,E01007179,22,6,2
3950321,E01007180,22,9,2
3950322,E01007181,22,6,2
3950323,E01007182,22,9,2
3950324,E01007183,22,5,2
3950325,E01007184,22,12,2
3950326,E01007185,22,5,2
3950327,E01007186,22,4,2
3950328,E01007187,22,3,2
3950329,E01007188,22,5,2
3950330,E01007189,22,9,2
3950331,E01007190,22,3,2
3950332,E01007191,22,4,2
3950333,E01007192,22,9,2
3950334,E01007193,22,10,2
3950335,E01007194,22,4,2
3950336,E01007195,22,6,2
3950337,E01007196,22,4,2
3950338,E01007197,22,3,2
3950339,E01007198,22,6,2
3950340,E01007199,22,8,2
3950341,E01007200,22,11,2
3950342,E01007201,22,2,2
3950343,E01007202,22,2,2
3950344,E01007203,22,11,2
3950345,E01007204,22,5,2
3950346,E01007205,22,6,2
3950347,E01007206,22,16,2
3950348,E01007207,22,6,2
3950349,E01007208,22,10,2
3950350,E01007209,22,4,2
3950351,E01007210,22,9,2
3950352,E01007211,22,7,2
3950353,E01007212,22,2,2
3950354,E01007213,22,10,2
3950355,E01007214,22,9,2
3950356,E01007215,22,10,2
3950357,E01007216,22,13,2
3950358,E01007217,22,5,2
3950359,E01007218,22,4,2
3950360,E01007219,22,5,2
3950361,E01007220,22,9,2
3950362,E01007221,22,6,2
3950363,E01007222,22,8,2
3950364,E01007223,22,5,2
3950365,E01007224,22,8,2
3950366,E01007225,22,10,2
3950367,E01007226,22,7,2
3950368,E01007227,22,5,2
3950369,E01007228,22,7,2
3950370,E01007229,22,8,2
3950371,E01007230,22,6,2
3950372,E01007231,22,8,2
3950373,E01007232,22,8,2
3950374,E01007233,22,7,2
3950375,E01007234,22,7,2
3950376,E01007235,22,9,2
3950377,E01007236,22,12,2
3950378,E01007237,22,8,2
3950379,E01007238,22,10,2
3950380,E01007239,22,7,2
3950381,E01007240,22,13,2
3950382,E01007241,22,15,2
3950383,E01007242,22,10,2
3950384,E01007243,22,3,2
3950385,E01007244,22,9,2
3950386,E01007245,22,5,2
3950387,E01007246,22,2,2
3950388,E01007247,22,7,2
3950389,E01007248,22,7,2
3950390,E01007249,22,11,2
3950391,E01007250,22,4,2
3950392,E01007251,22,2,2
3950393,E01007252,22,6,2
3950394,E01007253,22,4,2
3950395,E01007254,22,17,2
3950396,E01007255,22,5,2
3950397,E01007256,22,8,2
3950398,E01007257,22,5,2
3950399,E01007258,22,4,2
3950400,E01007259,22,5,2
3950401,E01007260,22,1,2
3950402,E01007261,22,1,2
3950403,E01007262,22,3,2
3950404,E01007263,22,8,2
3950405,E01007264,22,1,2
3950406,E01007265,22,3,2
3950407,E01007266,22,4,2
3950408,E01007267,22,10,2
3950409,E01007268,22,2,2
3950410,E01007269,22,15,2
3950411,E01007270,22,14,2
3950412,E01007271,22,9,2
3950413,E01007272,22,18,2
3950414,E01007273,22,5,2
3950415,E01007274,22,10,2
3950416,E01007275,22,7,2
3950417,E01007276,22,8,2
3950418,E01007277,22,5,2
3950419,E01007278,22,13,2
3950420,E01007279,22,5,2
3950421,E01007280,22,6,2
3950422,E01007281,22,1,2
3950423,E01007282,22,4,2
3950424,E01007283,22,4,2
3950425,E01007284,22,3,2
3950426,E01007285,22,4,2
3950427,E01007286,22,6,2
3950428,E01007287,22,8,2
3950429,E01007288,22,12,2
3950430,E01007289,22,8,2
3950431,E01007290,22,11,2
3950432,E01007291,22,22,2
3950433,E01007292,22,13,2
3950434,E01007293,22,7,2
3950435,E01007294,22,13,2
3950436,E01007295,22,18,2
3950437,E01007296,22,11,2
3950438,E01007297,22,11,2
3950439,E01007298,22,3,2
3950440,E01007299,22,5,2
3950441,E01007300,22,16,2
3950442,E01007301,22,8,2
3950443,E01007302,22,9,2
3950444,E01007303,22,10,2
3950445,E01007304,22,10,2
3950446,E01007305,22,11,2
3950447,E01007306,22,8,2
3950448,E01007307,22,6,2
3950449,E01007308,22,0,2
3950450,E01007309,22,5,2
3950451,E01007310,22,3,2
3950452,E01007311,22,6,2
3950453,E01007312,22,3,2
3950454,E01007313,22,4,2
3950455,E01007314,22,10,2
3950456,E01007315,22,8,2
3950457,E01007316,22,7,2
3950458,E01032903,22,13,2
3984400,E01006512,23,102,2
3984401,E01006513,23,173,2
3984402,E01006514,23,85,2
3984403,E01006515,23,48,2
3984404,E01006518,23,5,2
3984405,E01006519,23,1,2
3984406,E01006520,23,14,2
3984407,E01006521,23,4,2
3984408,E01006522,23,11,2
3984409,E01006523,23,7,2
3984410,E01006524,23,5,2
3984411,E01006525,23,2,2
3984412,E01006526,23,2,2
3984413,E01006527,23,4,2
3984414,E01006528,23,7,2
3984415,E01006529,23,4,2
3984416,E01006530,23,5,2
3984417,E01006531,23,7,2
3984418,E01006532,23,3,2
3984419,E01006533,23,3,2
3984420,E01006534,23,7,2
3984421,E01006535,23,3,2
3984422,E01006536,23,6,2
3984423,E01006537,23,19,2
3984424,E01006538,23,4,2
3984425,E01006539,23,2,2
3984426,E01006540,23,18,2
3984427,E01006541,23,8,2
3984428,E01006542,23,11,2
3984429,E01006543,23,7,2
3984430,E01006544,23,12,2
3984431,E01006545,23,9,2
3984432,E01006546,23,12,2
3984433,E01006547,23,10,2
3984434,E01006548,23,13,2
3984435,E01006549,23,17,2
3984436,E01006550,23,43,2
3984437,E01006551,23,5,2
3984438,E01006552,23,13,2
3984439,E01006553,23,46,2
3984440,E01006554,23,26,2
3984441,E01006556,23,14,2
3984442,E01006557,23,90,2
3984443,E01006558,23,10,2
3984444,E01006560,23,11,2
3984445,E01006562,23,6,2
3984446,E01006563,23,9,2
3984447,E01006564,23,4,2
3984448,E01006565,23,5,2
3984449,E01006566,23,6,2
3984450,E01006567,23,8,2
3984451,E01006568,23,8,2
3984452,E01006569,23,8,2
3984453,E01006570,23,7,2
3984454,E01006571,23,5,2
3984455,E01006572,23,1,2
3984456,E01006573,23,4,2
3984457,E01006574,23,6,2
3984458,E01006575,23,3,2
3984459,E01006576,23,6,2
3984460,E01006577,23,5,2
3984461,E01006578,23,4,2
3984462,E01006579,23,4,2
3984463,E01006580,23,2,2
3984464,E01006581,23,6,2
3984465,E01006582,23,6,2
3984466,E01006583,23,9,2
3984467,E01006584,23,9,2
3984468,E01006585,23,3,2
3984469,E01006586,23,11,2
3984470,E01006587,23,5,2
3984471,E01006588,23,12,2
3984472,E01006589,23,4,2
3984473,E01006590,23,15,2
3984474,E01006591,23,11,2
3984475,E01006592,23,5,2
3984476,E01006593,23,11,2
3984477,E01006594,23,7,2
3984478,E01006595,23,5,2
3984479,E01006596,23,2,2
3984480,E01006597,23,5,2
3984481,E01006598,23,8,2
3984482,E01006599,23,6,2
3984483,E01006600,23,4,2
3984484,E01006603,23,5,2
3984485,E01006604,23,7,2
3984486,E01006605,23,8,2
3984487,E01006606,23,6,2
3984488,E01006607,23,4,2
3984489,E01006608,23,4,2
3984490,E01006609,23,3,2
3984491,E01006610,23,6,2
3984492,E01006611,23,10,2
3984493,E01006612,23,6,2
3984494,E01006613,23,4,2
3984495,E01006614,23,13,2
3984496,E01006615,23,6,2
3984497,E01006616,23,2,2
3984498,E01006617,23,10,2
3984499,E01006618,23,6,2
3984500,E01006619,23,5,2
3984501,E01006620,23,4,2
3984502,E01006621,23,5,2
3984503,E01006622,23,6,2
3984504,E01006623,23,8,2
3984505,E01006624,23,10,2
3984506,E01006625,23,3,2
3984507,E01006626,23,8,2
3984508,E01006627,23,11,2
3984509,E01006628,23,20,2
3984510,E01006629,23,5,2
3984511,E01006630,23,10,2
3984512,E01006632,23,13,2
3984513,E01006633,23,8,2
3984514,E01006637,23,9,2
3984515,E01006638,23,3,2
3984516,E01006639,23,9,2
3984517,E01006640,23,7,2
3984518,E01006641,23,4,2
3984519,E01006642,23,9,2
3984520,E01006643,23,7,2
3984521,E01006644,23,13,2
3984522,E01006645,23,7,2
3984523,E01006646,23,20,2
3984524,E01006647,23,10,2
3984525,E01006648,23,27,2
3984526,E01006651,23,8,2
3984527,E01006652,23,6,2
3984528,E01006653,23,10,2
3984529,E01006654,23,3,2
3984530,E01006655,23,9,2
3984531,E01006656,23,6,2
3984532,E01006657,23,4,2
3984533,E01006658,23,11,2
3984534,E01006659,23,3,2
3984535,E01006660,23,4,2
3984536,E01006661,23,9,2
3984537,E01006662,23,3,2
3984538,E01006663,23,3,2
3984539,E01006664,23,11,2
3984540,E01006665,23,3,2
3984541,E01006666,23,13,2
3984542,E01006667,23,7,2
3984543,E01006668,23,5,2
3984544,E01006669,23,11,2
3984545,E01006670,23,10,2
3984546,E01006671,23,7,2
3984547,E01006672,23,9,2
3984548,E01006673,23,26,2
3984549,E01006674,23,7,2
3984550,E01006675,23,20,2
3984551,E01006676,23,9,2
3984552,E01006677,23,5,2
3984553,E01006678,23,15,2
3984554,E01006679,23,12,2
3984555,E01006680,23,3,2
3984556,E01006681,23,4,2
3984557,E01006682,23,5,2
3984558,E01006683,23,6,2
3984559,E01006684,23,13,2
3984560,E01006685,23,8,2
3984561,E01006686,23,6,2
3984562,E01006687,23,8,2
3984563,E01006688,23,8,2
3984564,E01006689,23,6,2
3984565,E01006690,23,27,2
3984566,E01006691,23,16,2
3984567,E01006692,23,29,2
3984568,E01006693,23,5,2
3984569,E01006694,23,22,2
3984570,E01006695,23,22,2
3984571,E01006696,23,18,2
3984572,E01006697,23,22,2
3984573,E01006698,23,10,2
3984574,E01006699,23,8,2
3984575,E01006700,23,5,2
3984576,E01006701,23,13,2
3984577,E01006702,23,7,2
3984578,E01006703,23,2,2
3984579,E01006705,23,9,2
3984580,E01006706,23,8,2
3984581,E01006707,23,4,2
3984582,E01006708,23,7,2
3984583,E01006709,23,8,2
3984584,E01006710,23,9,2
3984585,E01006711,23,9,2
3984586,E01006712,23,4,2
3984587,E01006713,23,5,2
3984588,E01006716,23,5,2
3984589,E01006717,23,5,2
3984590,E01006718,23,3,2
3984591,E01006719,23,10,2
3984592,E01006720,23,26,2
3984593,E01006721,23,14,2
3984594,E01006722,23,50,2
3984595,E01006723,23,27,2
3984596,E01006724,23,40,2
3984597,E01006725,23,8,2
3984598,E01006726,23,25,2
3984599,E01006727,23,7,2
3984600,E01006728,23,27,2
3984601,E01006729,23,2,2
3984602,E01006730,23,6,2
3984603,E01006731,23,3,2
3984604,E01006732,23,2,2
3984605,E01006734,23,6,2
3984606,E01006735,23,6,2
3984607,E01006736,23,6,2
3984608,E01006737,23,7,2
3984609,E01006738,23,8,2
3984610,E01006739,23,9,2
3984611,E01006740,23,6,2
3984612,E01006741,23,7,2
3984613,E01006742,23,4,2
3984614,E01006743,23,12,2
3984615,E01006744,23,8,2
3984616,E01006745,23,11,2
3984617,E01006746,23,42,2
3984618,E01006747,23,286,2
3984619,E01006748,23,73,2
3984620,E01006751,23,108,2
3984621,E01006752,23,11,2
3984622,E01006753,23,8,2
3984623,E01006754,23,6,2
3984624,E01006755,23,6,2
3984625,E01006756,23,14,2
3984626,E01006757,23,2,2
3984627,E01006758,23,3,2
3984628,E01006759,23,10,2
3984629,E01006760,23,23,2
3984630,E01006761,23,10,2
3984631,E01006762,23,8,2
3984632,E01006763,23,6,2
3984633,E01006764,23,5,2
3984634,E01006765,23,6,2
3984635,E01006766,23,7,2
3984636,E01006767,23,10,2
3984637,E01006768,23,6,2
3984638,E01006769,23,3,2
3984639,E01006770,23,4,2
3984640,E01006771,23,6,2
3984641,E01006772,23,4,2
3984642,E01006773,23,5,2
3984643,E01006774,23,6,2
3984644,E01006775,23,2,2
3984645,E01006776,23,15,2
3984646,E01006778,23,14,2
3984647,E01006779,23,12,2
3984648,E01006780,23,5,2
3984649,E01006781,23,5,2
3984650,E01006782,23,7,2
3984651,E01006783,23,5,2
3984652,E01006784,23,3,2
3984653,E01006785,23,7,2
3984654,E01006786,23,7,2
3984655,E01006787,23,10,2
3984656,E01006788,23,3,2
3984657,E01006790,23,10,2
3984658,E01006791,23,10,2
3984659,E01006792,23,3,2
3984660,E01006793,23,5,2
3984661,E01006794,23,4,2
3984662,E01006795,23,4,2
3984663,E01006796,23,8,2
3984664,E01006797,23,5,2
3984665,E01006798,23,8,2
3984666,E01006799,23,4,2
3984667,E01006800,23,1,2
3984668,E01006801,23,7,2
3984669,E01032505,23,4,2
3984670,E01032506,23,3,2
3984671,E01032507,23,11,2
3984672,E01032508,23,8,2
3984673,E01032509,23,16,2
3984674,E01032510,23,11,2
3984675,E01032511,23,6,2
3984676,E01033747,23,9,2
3984677,E01033748,23,33,2
3984678,E01033749,23,1,2
3984679,E01033750,23,68,2
3984680,E01033751,23,15,2
3984681,E01033752,23,35,2
3984682,E01033753,23,17,2
3984683,E01033754,23,56,2
3984684,E01033755,23,68,2
3984685,E01033756,23,37,2
3984686,E01033757,23,73,2
3984687,E01033758,23,155,2
3984688,E01033759,23,7,2
3984689,E01033760,23,80,2
3984690,E01033761,23,57,2
3984691,E01033762,23,103,2
3984692,E01033763,23,34,2
3984693,E01033764,23,14,2
3984694,E01033765,23,13,2
3984695,E01033766,23,7,2
3984696,E01033767,23,3,2
3984697,E01033768,23,9,2
3985006,E01007110,23,3,2
3985007,E01007111,23,4,2
3985008,E01007112,23,9,2
3985009,E01007113,23,5,2
3985010,E01007114,23,10,2
3985011,E01007115,23,7,2
3985012,E01007116,23,7,2
3985013,E01007117,23,12,2
3985014,E01007118,23,6,2
3985015,E01007119,23,8,2
3985016,E01007120,23,9,2
3985017,E01007121,23,11,2
3985018,E01007122,23,16,2
3985019,E01007123,23,11,2
3985020,E01007124,23,10,2
3985021,E01007125,23,10,2
3985022,E01007126,23,25,2
3985023,E01007127,23,11,2
3985024,E01007128,23,14,2
3985025,E01007129,23,9,2
3985026,E01007130,23,13,2
3985027,E01007131,23,4,2
3985028,E01007133,23,8,2
3985029,E01007135,23,10,2
3985030,E01007136,23,9,2
3985031,E01007137,23,5,2
3985032,E01007138,23,10,2
3985033,E01007139,23,12,2
3985034,E01007140,23,15,2
3985035,E01007141,23,3,2
3985036,E01007142,23,9,2
3985037,E01007143,23,9,2
3985038,E01007144,23,5,2
3985039,E01007145,23,5,2
3985040,E01007146,23,3,2
3985041,E01007147,23,3,2
3985042,E01007148,23,4,2
3985043,E01007149,23,4,2
3985044,E01007150,23,5,2
3985045,E01007151,23,11,2
3985046,E01007152,23,4,2
3985047,E01007153,23,6,2
3985048,E01007154,23,3,2
3985049,E01007155,23,13,2
3985050,E01007156,23,3,2
3985051,E01007157,23,7,2
3985052,E01007158,23,6,2
3985053,E01007159,23,8,2
3985054,E01007160,23,10,2
3985055,E01007161,23,2,2
3985056,E01007162,23,6,2
3985057,E01007163,23,10,2
3985058,E01007164,23,4,2
3985059,E01007165,23,4,2
3985060,E01007166,23,5,2
3985061,E01007167,23,3,2
3985062,E01007168,23,10,2
3985063,E01007169,23,5,2
3985064,E01007170,23,7,2
3985065,E01007171,23,5,2
3985066,E01007172,23,4,2
3985067,E01007173,23,10,2
3985068,E01007174,23,8,2
3985069,E01007175,23,9,2
3985070,E01007176,23,9,2
3985071,E01007177,23,10,2
3985072,E01007178,23,10,2
3985073,E01007179,23,12,2
3985074,E01007180,23,9,2
3985075,E01007181,23,7,2
3985076,E01007182,23,1,2
3985077,E01007183,23,4,2
3985078,E01007184,23,6,2
3985079,E01007185,23,10,2
3985080,E01007186,23,5,2
3985081,E01007187,23,5,2
3985082,E01007188,23,4,2
3985083,E01007189,23,6,2
3985084,E01007190,23,2,2
3985085,E01007191,23,3,2
3985086,E01007192,23,4,2
3985087,E01007193,23,10,2
3985088,E01007194,23,3,2
3985089,E01007195,23,3,2
3985090,E01007196,23,7,2
3985091,E01007197,23,1,2
3985092,E01007198,23,3,2
3985093,E01007199,23,2,2
3985094,E01007200,23,11,2
3985095,E01007201,23,3,2
3985096,E01007202,23,3,2
3985097,E01007203,23,18,2
3985098,E01007204,23,13,2
3985099,E01007205,23,11,2
3985100,E01007206,23,10,2
3985101,E01007207,23,4,2
3985102,E01007208,23,9,2
3985103,E01007209,23,2,2
3985104,E01007210,23,10,2
3985105,E01007211,23,9,2
3985106,E01007212,23,5,2
