V1,lsoa11,sex,year,an_pop,age_group,age_cat,age_group2,an_pop2
1992602,E01006612,1,2018,36,"[0,10)",5,"[0,15)",36
1992603,E01006612,1,2018,47,"[10,15)",10,"[0,15)",47
1992604,E01006612,1,2018,60,"[15,20)",15,"[15,25]",60
1992605,E01006612,1,2018,24,"[20,25]",20,"[15,25]",24
1992606,E01006612,1,2018,58,"[20,25]",25,"[15,25]",58
1992607,E01006612,1,2018,68,,30,,68
1992608,E01006612,1,2018,46,,35,,46
1992609,E01006612,1,2018,27,,40,,27
1992610,E01006612,1,2018,67,,45,,67
1992611,E01006612,1,2018,54,,50,,54
1992612,E01006612,1,2018,59,,55,,59
1992613,E01006612,1,2018,50,,60,,50
1992614,E01006612,1,2018,34,,65,,34
1992615,E01006612,1,2018,20,,70,,20
1992616,E01006612,1,2018,18,,75,,18
1992617,E01006612,1,2018,19,,80,,19
1992618,E01006612,1,2018,7,,85,,7
1992619,E01006613,1,2018,30,"[0,10)",0,"[0,15)",30
1992620,E01006613,1,2018,35,"[0,10)",5,"[0,15)",35
1992621,E01006613,1,2018,35,"[10,15)",10,"[0,15)",35
1992622,E01006613,1,2018,27,"[15,20)",15,"[15,25]",27
1992623,E01006613,1,2018,34,"[20,25]",20,"[15,25]",34
1992624,E01006613,1,2018,36,"[20,25]",25,"[15,25]",36
1992625,E01006613,1,2018,26,,30,,26
1992626,E01006613,1,2018,38,,35,,38
1992627,E01006613,1,2018,26,,40,,26
1992628,E01006613,1,2018,31,,45,,31
1992629,E01006613,1,2018,56,,50,,56
1992630,E01006613,1,2018,45,,55,,45
1992631,E01006613,1,2018,55,,60,,55
1992632,E01006613,1,2018,28,,65,,28
1992633,E01006613,1,2018,35,,70,,35
1992634,E01006613,1,2018,21,,75,,21
1992635,E01006613,1,2018,11,,80,,11
1992636,E01006613,1,2018,6,,85,,6
1992637,E01006614,1,2018,38,"[0,10)",0,"[0,15)",38
1992638,E01006614,1,2018,39,"[0,10)",5,"[0,15)",39
1992639,E01006614,1,2018,26,"[10,15)",10,"[0,15)",26
1992640,E01006614,1,2018,20,"[15,20)",15,"[15,25]",20
1992641,E01006614,1,2018,33,"[20,25]",20,"[15,25]",33
1992642,E01006614,1,2018,58,"[20,25]",25,"[15,25]",58
1992643,E01006614,1,2018,75,,30,,75
1992644,E01006614,1,2018,37,,35,,37
1992645,E01006614,1,2018,38,,40,,38
1992646,E01006614,1,2018,58,,45,,58
1992647,E01006614,1,2018,37,,50,,37
1992648,E01006614,1,2018,42,,55,,42
1992649,E01006614,1,2018,33,,60,,33
1992650,E01006614,1,2018,36,,65,,36
1992651,E01006614,1,2018,33,,70,,33
1992652,E01006614,1,2018,19,,75,,19
1992653,E01006614,1,2018,14,,80,,14
1992654,E01006614,1,2018,9,,85,,9
1992655,E01006615,1,2018,59,"[0,10)",0,"[0,15)",59
1992656,E01006615,1,2018,63,"[0,10)",5,"[0,15)",63
1992657,E01006615,1,2018,19,"[10,15)",10,"[0,15)",19
1992658,E01006615,1,2018,29,"[15,20)",15,"[15,25]",29
1992659,E01006615,1,2018,29,"[20,25]",20,"[15,25]",29
1992660,E01006615,1,2018,51,"[20,25]",25,"[15,25]",51
1992661,E01006615,1,2018,55,,30,,55
1992662,E01006615,1,2018,41,,35,,41
1992663,E01006615,1,2018,31,,40,,31
1992664,E01006615,1,2018,42,,45,,42
1992665,E01006615,1,2018,36,,50,,36
1992666,E01006615,1,2018,39,,55,,39
1992667,E01006615,1,2018,33,,60,,33
1992668,E01006615,1,2018,31,,65,,31
1992669,E01006615,1,2018,27,,70,,27
1992670,E01006615,1,2018,15,,75,,15
1992671,E01006615,1,2018,13,,80,,13
1992672,E01006615,1,2018,8,,85,,8
1992673,E01006616,1,2018,44,"[0,10)",0,"[0,15)",44
1992674,E01006616,1,2018,34,"[0,10)",5,"[0,15)",34
1992675,E01006616,1,2018,25,"[10,15)",10,"[0,15)",25
1992676,E01006616,1,2018,34,"[15,20)",15,"[15,25]",34
1992677,E01006616,1,2018,41,"[20,25]",20,"[15,25]",41
1992678,E01006616,1,2018,40,"[20,25]",25,"[15,25]",40
1992679,E01006616,1,2018,63,,30,,63
1992680,E01006616,1,2018,45,,35,,45
1992681,E01006616,1,2018,40,,40,,40
1992682,E01006616,1,2018,43,,45,,43
1992683,E01006616,1,2018,48,,50,,48
1992684,E01006616,1,2018,55,,55,,55
1992685,E01006616,1,2018,44,,60,,44
1992686,E01006616,1,2018,45,,65,,45
1992687,E01006616,1,2018,32,,70,,32
1992688,E01006616,1,2018,27,,75,,27
1992689,E01006616,1,2018,9,,80,,9
1992690,E01006616,1,2018,14,,85,,14
1992691,E01006617,1,2018,33,"[0,10)",0,"[0,15)",33
1992692,E01006617,1,2018,37,"[0,10)",5,"[0,15)",37
1992693,E01006617,1,2018,27,"[10,15)",10,"[0,15)",27
1992694,E01006617,1,2018,24,"[15,20)",15,"[15,25]",24
1992695,E01006617,1,2018,26,"[20,25]",20,"[15,25]",26
1992696,E01006617,1,2018,52,"[20,25]",25,"[15,25]",52
1992697,E01006617,1,2018,52,,30,,52
1992698,E01006617,1,2018,52,,35,,52
1992699,E01006617,1,2018,33,,40,,33
1992700,E01006617,1,2018,37,,45,,37
1992701,E01006617,1,2018,50,,50,,50
1992702,E01006617,1,2018,49,,55,,49
1992703,E01006617,1,2018,55,,60,,55
1992704,E01006617,1,2018,32,,65,,32
1992705,E01006617,1,2018,26,,70,,26
1992706,E01006617,1,2018,30,,75,,30
1992707,E01006617,1,2018,20,,80,,20
1992708,E01006617,1,2018,13,,85,,13
1992709,E01006618,1,2018,39,"[0,10)",0,"[0,15)",39
1992710,E01006618,1,2018,29,"[0,10)",5,"[0,15)",29
1992711,E01006618,1,2018,36,"[10,15)",10,"[0,15)",36
1992712,E01006618,1,2018,48,"[15,20)",15,"[15,25]",48
1992713,E01006618,1,2018,53,"[20,25]",20,"[15,25]",53
1992714,E01006618,1,2018,36,"[20,25]",25,"[15,25]",36
1992715,E01006618,1,2018,60,,30,,60
1992716,E01006618,1,2018,42,,35,,42
1992717,E01006618,1,2018,21,,40,,21
1992718,E01006618,1,2018,39,,45,,39
1992719,E01006618,1,2018,47,,50,,47
1992720,E01006618,1,2018,64,,55,,64
1992721,E01006618,1,2018,44,,60,,44
1992722,E01006618,1,2018,27,,65,,27
1992723,E01006618,1,2018,53,,70,,53
1992724,E01006618,1,2018,30,,75,,30
1992725,E01006618,1,2018,19,,80,,19
1992726,E01006618,1,2018,17,,85,,17
1992727,E01006619,1,2018,46,"[0,10)",0,"[0,15)",46
1992728,E01006619,1,2018,59,"[0,10)",5,"[0,15)",59
1992729,E01006619,1,2018,36,"[10,15)",10,"[0,15)",36
1992730,E01006619,1,2018,40,"[15,20)",15,"[15,25]",40
1992731,E01006619,1,2018,34,"[20,25]",20,"[15,25]",34
1992732,E01006619,1,2018,48,"[20,25]",25,"[15,25]",48
1992733,E01006619,1,2018,73,,30,,73
1992734,E01006619,1,2018,41,,35,,41
1992735,E01006619,1,2018,41,,40,,41
1992736,E01006619,1,2018,68,,45,,68
1992737,E01006619,1,2018,66,,50,,66
1992738,E01006619,1,2018,51,,55,,51
1992739,E01006619,1,2018,48,,60,,48
1992740,E01006619,1,2018,44,,65,,44
1992741,E01006619,1,2018,37,,70,,37
1992742,E01006619,1,2018,26,,75,,26
1992743,E01006619,1,2018,22,,80,,22
1992744,E01006619,1,2018,25,,85,,25
1992745,E01006620,1,2018,31,"[0,10)",0,"[0,15)",31
1992746,E01006620,1,2018,31,"[0,10)",5,"[0,15)",31
1992747,E01006620,1,2018,35,"[10,15)",10,"[0,15)",35
1992748,E01006620,1,2018,38,"[15,20)",15,"[15,25]",38
1992749,E01006620,1,2018,28,"[20,25]",20,"[15,25]",28
1992750,E01006620,1,2018,32,"[20,25]",25,"[15,25]",32
1992751,E01006620,1,2018,39,,30,,39
1992752,E01006620,1,2018,37,,35,,37
1992753,E01006620,1,2018,30,,40,,30
1992754,E01006620,1,2018,47,,45,,47
1992755,E01006620,1,2018,49,,50,,49
1992756,E01006620,1,2018,52,,55,,52
1992757,E01006620,1,2018,60,,60,,60
1992758,E01006620,1,2018,37,,65,,37
1992759,E01006620,1,2018,56,,70,,56
1992760,E01006620,1,2018,34,,75,,34
1992761,E01006620,1,2018,13,,80,,13
1992762,E01006620,1,2018,25,,85,,25
1992763,E01006621,1,2018,32,"[0,10)",0,"[0,15)",32
1992764,E01006621,1,2018,42,"[0,10)",5,"[0,15)",42
1992765,E01006621,1,2018,38,"[10,15)",10,"[0,15)",38
1992766,E01006621,1,2018,39,"[15,20)",15,"[15,25]",39
1992767,E01006621,1,2018,39,"[20,25]",20,"[15,25]",39
1992768,E01006621,1,2018,28,"[20,25]",25,"[15,25]",28
1992769,E01006621,1,2018,36,,30,,36
1992770,E01006621,1,2018,53,,35,,53
1992771,E01006621,1,2018,47,,40,,47
1992772,E01006621,1,2018,60,,45,,60
1992773,E01006621,1,2018,58,,50,,58
1992774,E01006621,1,2018,40,,55,,40
1992775,E01006621,1,2018,48,,60,,48
1992776,E01006621,1,2018,59,,65,,59
1992777,E01006621,1,2018,51,,70,,51
1992778,E01006621,1,2018,24,,75,,24
1992779,E01006621,1,2018,35,,80,,35
1992780,E01006621,1,2018,13,,85,,13
1992781,E01006622,1,2018,40,"[0,10)",0,"[0,15)",40
1992782,E01006622,1,2018,34,"[0,10)",5,"[0,15)",34
1992783,E01006622,1,2018,45,"[10,15)",10,"[0,15)",45
1992784,E01006622,1,2018,51,"[15,20)",15,"[15,25]",51
1992785,E01006622,1,2018,39,"[20,25]",20,"[15,25]",39
1992786,E01006622,1,2018,34,"[20,25]",25,"[15,25]",34
1992787,E01006622,1,2018,56,,30,,56
1992788,E01006622,1,2018,37,,35,,37
1992789,E01006622,1,2018,40,,40,,40
1992790,E01006622,1,2018,77,,45,,77
1992791,E01006622,1,2018,63,,50,,63
1992792,E01006622,1,2018,53,,55,,53
1992793,E01006622,1,2018,51,,60,,51
1992794,E01006622,1,2018,39,,65,,39
1992795,E01006622,1,2018,38,,70,,38
1992796,E01006622,1,2018,35,,75,,35
1992797,E01006622,1,2018,20,,80,,20
1992798,E01006622,1,2018,20,,85,,20
1992799,E01006623,1,2018,11,"[0,10)",0,"[0,15)",11
1992800,E01006623,1,2018,17,"[0,10)",5,"[0,15)",17
1992801,E01006623,1,2018,41,"[10,15)",10,"[0,15)",41
1992802,E01006623,1,2018,33,"[15,20)",15,"[15,25]",33
1992803,E01006623,1,2018,45,"[20,25]",20,"[15,25]",45
1992804,E01006623,1,2018,53,"[20,25]",25,"[15,25]",53
1992805,E01006623,1,2018,20,,30,,20
1992806,E01006623,1,2018,36,,35,,36
1992807,E01006623,1,2018,33,,40,,33
1992808,E01006623,1,2018,49,,45,,49
1992809,E01006623,1,2018,53,,50,,53
1992810,E01006623,1,2018,52,,55,,52
1992811,E01006623,1,2018,60,,60,,60
1992812,E01006623,1,2018,47,,65,,47
1992813,E01006623,1,2018,58,,70,,58
1992814,E01006623,1,2018,28,,75,,28
1992815,E01006623,1,2018,5,,80,,5
1992816,E01006623,1,2018,6,,85,,6
1992817,E01006624,1,2018,32,"[0,10)",0,"[0,15)",32
1992818,E01006624,1,2018,36,"[0,10)",5,"[0,15)",36
1992819,E01006624,1,2018,35,"[10,15)",10,"[0,15)",35
1992820,E01006624,1,2018,42,"[15,20)",15,"[15,25]",42
1992821,E01006624,1,2018,37,"[20,25]",20,"[15,25]",37
1992822,E01006624,1,2018,44,"[20,25]",25,"[15,25]",44
1992823,E01006624,1,2018,49,,30,,49
1992824,E01006624,1,2018,62,,35,,62
1992825,E01006624,1,2018,42,,40,,42
1992826,E01006624,1,2018,42,,45,,42
1992827,E01006624,1,2018,57,,50,,57
1992828,E01006624,1,2018,54,,55,,54
1992829,E01006624,1,2018,75,,60,,75
1992830,E01006624,1,2018,38,,65,,38
1992831,E01006624,1,2018,36,,70,,36
1992832,E01006624,1,2018,28,,75,,28
1992833,E01006624,1,2018,25,,80,,25
1992834,E01006624,1,2018,16,,85,,16
1992835,E01006625,1,2018,35,"[0,10)",0,"[0,15)",35
1992836,E01006625,1,2018,26,"[0,10)",5,"[0,15)",26
1992837,E01006625,1,2018,49,"[10,15)",10,"[0,15)",49
1992838,E01006625,1,2018,44,"[15,20)",15,"[15,25]",44
1992839,E01006625,1,2018,34,"[20,25]",20,"[15,25]",34
1992840,E01006625,1,2018,45,"[20,25]",25,"[15,25]",45
1992841,E01006625,1,2018,17,,30,,17
1992842,E01006625,1,2018,21,,35,,21
1992843,E01006625,1,2018,25,,40,,25
1992844,E01006625,1,2018,48,,45,,48
1992845,E01006625,1,2018,39,,50,,39
1992846,E01006625,1,2018,43,,55,,43
1992847,E01006625,1,2018,45,,60,,45
1992848,E01006625,1,2018,49,,65,,49
1992849,E01006625,1,2018,38,,70,,38
1992850,E01006625,1,2018,28,,75,,28
1992851,E01006625,1,2018,25,,80,,25
1992852,E01006625,1,2018,28,,85,,28
1992853,E01006626,1,2018,30,"[0,10)",0,"[0,15)",30
1992854,E01006626,1,2018,30,"[0,10)",5,"[0,15)",30
1992855,E01006626,1,2018,40,"[10,15)",10,"[0,15)",40
1992856,E01006626,1,2018,38,"[15,20)",15,"[15,25]",38
1992857,E01006626,1,2018,32,"[20,25]",20,"[15,25]",32
1992858,E01006626,1,2018,34,"[20,25]",25,"[15,25]",34
1992859,E01006626,1,2018,30,,30,,30
1992860,E01006626,1,2018,30,,35,,30
1992861,E01006626,1,2018,29,,40,,29
1992862,E01006626,1,2018,52,,45,,52
1992863,E01006626,1,2018,48,,50,,48
1992864,E01006626,1,2018,68,,55,,68
1992865,E01006626,1,2018,49,,60,,49
1992866,E01006626,1,2018,40,,65,,40
1992867,E01006626,1,2018,42,,70,,42
1992868,E01006626,1,2018,22,,75,,22
1992869,E01006626,1,2018,21,,80,,21
1992870,E01006626,1,2018,6,,85,,6
1992871,E01006627,1,2018,57,"[0,10)",0,"[0,15)",57
1992872,E01006627,1,2018,43,"[0,10)",5,"[0,15)",43
1992873,E01006627,1,2018,30,"[10,15)",10,"[0,15)",30
1992874,E01006627,1,2018,33,"[15,20)",15,"[15,25]",33
1992875,E01006627,1,2018,35,"[20,25]",20,"[15,25]",35
1992876,E01006627,1,2018,49,"[20,25]",25,"[15,25]",49
1992877,E01006627,1,2018,46,,30,,46
1992878,E01006627,1,2018,46,,35,,46
1992879,E01006627,1,2018,44,,40,,44
1992880,E01006627,1,2018,35,,45,,35
1992881,E01006627,1,2018,42,,50,,42
1992882,E01006627,1,2018,54,,55,,54
1992883,E01006627,1,2018,41,,60,,41
1992884,E01006627,1,2018,33,,65,,33
1992885,E01006627,1,2018,25,,70,,25
1992886,E01006627,1,2018,18,,75,,18
1992887,E01006627,1,2018,17,,80,,17
1992888,E01006627,1,2018,6,,85,,6
1992889,E01006628,1,2018,40,"[0,10)",0,"[0,15)",40
1992890,E01006628,1,2018,40,"[0,10)",5,"[0,15)",40
1992891,E01006628,1,2018,36,"[10,15)",10,"[0,15)",36
1992892,E01006628,1,2018,79,"[15,20)",15,"[15,25]",79
1992893,E01006628,1,2018,93,"[20,25]",20,"[15,25]",93
1992894,E01006628,1,2018,99,"[20,25]",25,"[15,25]",99
1992895,E01006628,1,2018,81,,30,,81
1992896,E01006628,1,2018,64,,35,,64
1992897,E01006628,1,2018,49,,40,,49
1992898,E01006628,1,2018,64,,45,,64
1992899,E01006628,1,2018,49,,50,,49
1992900,E01006628,1,2018,50,,55,,50
1992901,E01006628,1,2018,40,,60,,40
1992902,E01006628,1,2018,48,,65,,48
1992903,E01006628,1,2018,26,,70,,26
1992904,E01006628,1,2018,20,,75,,20
1992905,E01006628,1,2018,18,,80,,18
1992906,E01006628,1,2018,11,,85,,11
1992907,E01006629,1,2018,43,"[0,10)",0,"[0,15)",43
1992908,E01006629,1,2018,24,"[0,10)",5,"[0,15)",24
1992909,E01006629,1,2018,28,"[10,15)",10,"[0,15)",28
1992910,E01006629,1,2018,25,"[15,20)",15,"[15,25]",25
1992911,E01006629,1,2018,22,"[20,25]",20,"[15,25]",22
1992912,E01006629,1,2018,59,"[20,25]",25,"[15,25]",59
1992913,E01006629,1,2018,44,,30,,44
1992914,E01006629,1,2018,49,,35,,49
1992915,E01006629,1,2018,38,,40,,38
1992916,E01006629,1,2018,37,,45,,37
1992917,E01006629,1,2018,39,,50,,39
1992918,E01006629,1,2018,43,,55,,43
1992919,E01006629,1,2018,52,,60,,52
1992920,E01006629,1,2018,44,,65,,44
1992921,E01006629,1,2018,40,,70,,40
1992922,E01006629,1,2018,31,,75,,31
1992923,E01006629,1,2018,10,,80,,10
1992924,E01006629,1,2018,13,,85,,13
1992925,E01006630,1,2018,55,"[0,10)",0,"[0,15)",55
1992926,E01006630,1,2018,68,"[0,10)",5,"[0,15)",68
1992927,E01006630,1,2018,65,"[10,15)",10,"[0,15)",65
1992928,E01006630,1,2018,59,"[15,20)",15,"[15,25]",59
1992929,E01006630,1,2018,55,"[20,25]",20,"[15,25]",55
1992930,E01006630,1,2018,56,"[20,25]",25,"[15,25]",56
1992931,E01006630,1,2018,69,,30,,69
1992932,E01006630,1,2018,46,,35,,46
1992933,E01006630,1,2018,28,,40,,28
1992934,E01006630,1,2018,56,,45,,56
1992935,E01006630,1,2018,47,,50,,47
1992936,E01006630,1,2018,47,,55,,47
1992937,E01006630,1,2018,26,,60,,26
1992938,E01006630,1,2018,26,,65,,26
1992939,E01006630,1,2018,22,,70,,22
1992940,E01006630,1,2018,11,,75,,11
1992941,E01006630,1,2018,20,,80,,20
1992942,E01006630,1,2018,7,,85,,7
1992943,E01006632,1,2018,66,"[0,10)",0,"[0,15)",66
1992944,E01006632,1,2018,63,"[0,10)",5,"[0,15)",63
1992945,E01006632,1,2018,44,"[10,15)",10,"[0,15)",44
1992946,E01006632,1,2018,62,"[15,20)",15,"[15,25]",62
1992947,E01006632,1,2018,54,"[20,25]",20,"[15,25]",54
1992948,E01006632,1,2018,149,"[20,25]",25,"[15,25]",149
1992949,E01006632,1,2018,107,,30,,107
1992950,E01006632,1,2018,75,,35,,75
1992951,E01006632,1,2018,45,,40,,45
1992952,E01006632,1,2018,63,,45,,63
1992953,E01006632,1,2018,90,,50,,90
1992954,E01006632,1,2018,54,,55,,54
1992955,E01006632,1,2018,36,,60,,36
1992956,E01006632,1,2018,30,,65,,30
1992957,E01006632,1,2018,34,,70,,34
1992958,E01006632,1,2018,29,,75,,29
1992959,E01006632,1,2018,15,,80,,15
1992960,E01006632,1,2018,3,,85,,3
1992961,E01006633,1,2018,48,"[0,10)",0,"[0,15)",48
1992962,E01006633,1,2018,56,"[0,10)",5,"[0,15)",56
1992963,E01006633,1,2018,51,"[10,15)",10,"[0,15)",51
1992964,E01006633,1,2018,30,"[15,20)",15,"[15,25]",30
1992965,E01006633,1,2018,46,"[20,25]",20,"[15,25]",46
1992966,E01006633,1,2018,40,"[20,25]",25,"[15,25]",40
1992967,E01006633,1,2018,46,,30,,46
1992968,E01006633,1,2018,45,,35,,45
1992969,E01006633,1,2018,32,,40,,32
1992970,E01006633,1,2018,54,,45,,54
1992971,E01006633,1,2018,32,,50,,32
1992972,E01006633,1,2018,52,,55,,52
1992973,E01006633,1,2018,57,,60,,57
1992974,E01006633,1,2018,40,,65,,40
1992975,E01006633,1,2018,43,,70,,43
1992976,E01006633,1,2018,34,,75,,34
1992977,E01006633,1,2018,13,,80,,13
1992978,E01006633,1,2018,5,,85,,5
1992979,E01006637,1,2018,96,"[0,10)",0,"[0,15)",96
1992980,E01006637,1,2018,60,"[0,10)",5,"[0,15)",60
1992981,E01006637,1,2018,43,"[10,15)",10,"[0,15)",43
1992982,E01006637,1,2018,42,"[15,20)",15,"[15,25]",42
1992983,E01006637,1,2018,39,"[20,25]",20,"[15,25]",39
1992984,E01006637,1,2018,56,"[20,25]",25,"[15,25]",56
1992985,E01006637,1,2018,47,,30,,47
1992986,E01006637,1,2018,49,,35,,49
1992987,E01006637,1,2018,28,,40,,28
1992988,E01006637,1,2018,44,,45,,44
1992989,E01006637,1,2018,37,,50,,37
1992990,E01006637,1,2018,46,,55,,46
1992991,E01006637,1,2018,29,,60,,29
1992992,E01006637,1,2018,33,,65,,33
1992993,E01006637,1,2018,25,,70,,25
1992994,E01006637,1,2018,18,,75,,18
1992995,E01006637,1,2018,1,,80,,1
1992996,E01006637,1,2018,4,,85,,4
1992997,E01006638,1,2018,54,"[0,10)",0,"[0,15)",54
1992998,E01006638,1,2018,58,"[0,10)",5,"[0,15)",58
1992999,E01006638,1,2018,41,"[10,15)",10,"[0,15)",41
1993000,E01006638,1,2018,41,"[15,20)",15,"[15,25]",41
1993001,E01006638,1,2018,28,"[20,25]",20,"[15,25]",28
1993002,E01006638,1,2018,41,"[20,25]",25,"[15,25]",41
1993003,E01006638,1,2018,41,,30,,41
1993004,E01006638,1,2018,30,,35,,30
1993005,E01006638,1,2018,30,,40,,30
1993006,E01006638,1,2018,61,,45,,61
1993007,E01006638,1,2018,32,,50,,32
1993008,E01006638,1,2018,35,,55,,35
1993009,E01006638,1,2018,33,,60,,33
1993010,E01006638,1,2018,24,,65,,24
1993011,E01006638,1,2018,11,,70,,11
1993012,E01006638,1,2018,16,,75,,16
1993013,E01006638,1,2018,18,,80,,18
1993014,E01006638,1,2018,2,,85,,2
1993015,E01006639,1,2018,67,"[0,10)",0,"[0,15)",67
1993016,E01006639,1,2018,42,"[0,10)",5,"[0,15)",42
1993017,E01006639,1,2018,57,"[10,15)",10,"[0,15)",57
1993018,E01006639,1,2018,35,"[15,20)",15,"[15,25]",35
1993019,E01006639,1,2018,38,"[20,25]",20,"[15,25]",38
1993020,E01006639,1,2018,48,"[20,25]",25,"[15,25]",48
1993021,E01006639,1,2018,55,,30,,55
1993022,E01006639,1,2018,46,,35,,46
1993023,E01006639,1,2018,49,,40,,49
1993024,E01006639,1,2018,52,,45,,52
1993025,E01006639,1,2018,52,,50,,52
1993026,E01006639,1,2018,57,,55,,57
1993027,E01006639,1,2018,34,,60,,34
1993028,E01006639,1,2018,32,,65,,32
1993029,E01006639,1,2018,29,,70,,29
1993030,E01006639,1,2018,15,,75,,15
1993031,E01006639,1,2018,14,,80,,14
1993032,E01006639,1,2018,4,,85,,4
1993033,E01006640,1,2018,64,"[0,10)",0,"[0,15)",64
1993034,E01006640,1,2018,99,"[0,10)",5,"[0,15)",99
1993035,E01006640,1,2018,86,"[10,15)",10,"[0,15)",86
1993036,E01006640,1,2018,58,"[15,20)",15,"[15,25]",58
1993037,E01006640,1,2018,29,"[20,25]",20,"[15,25]",29
1993038,E01006640,1,2018,57,"[20,25]",25,"[15,25]",57
1993039,E01006640,1,2018,64,,30,,64
1993040,E01006640,1,2018,51,,35,,51
1993041,E01006640,1,2018,63,,40,,63
1993042,E01006640,1,2018,71,,45,,71
1993043,E01006640,1,2018,62,,50,,62
1993044,E01006640,1,2018,78,,55,,78
1993045,E01006640,1,2018,39,,60,,39
1993046,E01006640,1,2018,51,,65,,51
1993047,E01006640,1,2018,51,,70,,51
1993048,E01006640,1,2018,20,,75,,20
1993049,E01006640,1,2018,15,,80,,15
1993050,E01006640,1,2018,10,,85,,10
1993051,E01006641,1,2018,50,"[0,10)",0,"[0,15)",50
1993052,E01006641,1,2018,81,"[0,10)",5,"[0,15)",81
1993053,E01006641,1,2018,69,"[10,15)",10,"[0,15)",69
1993054,E01006641,1,2018,57,"[15,20)",15,"[15,25]",57
1993055,E01006641,1,2018,30,"[20,25]",20,"[15,25]",30
1993056,E01006641,1,2018,53,"[20,25]",25,"[15,25]",53
1993057,E01006641,1,2018,58,,30,,58
1993058,E01006641,1,2018,71,,35,,71
1993059,E01006641,1,2018,68,,40,,68
1993060,E01006641,1,2018,83,,45,,83
1993061,E01006641,1,2018,56,,50,,56
1993062,E01006641,1,2018,26,,55,,26
1993063,E01006641,1,2018,34,,60,,34
1993064,E01006641,1,2018,25,,65,,25
1993065,E01006641,1,2018,9,,70,,9
1993066,E01006641,1,2018,15,,75,,15
1993067,E01006641,1,2018,3,,80,,3
1993068,E01006641,1,2018,16,,85,,16
1993069,E01006642,1,2018,57,"[0,10)",0,"[0,15)",57
1993070,E01006642,1,2018,58,"[0,10)",5,"[0,15)",58
1993071,E01006642,1,2018,49,"[10,15)",10,"[0,15)",49
1993072,E01006642,1,2018,50,"[15,20)",15,"[15,25]",50
1993073,E01006642,1,2018,28,"[20,25]",20,"[15,25]",28
1993074,E01006642,1,2018,25,"[20,25]",25,"[15,25]",25
1993075,E01006642,1,2018,44,,30,,44
1993076,E01006642,1,2018,39,,35,,39
1993077,E01006642,1,2018,29,,40,,29
1993078,E01006642,1,2018,41,,45,,41
1993079,E01006642,1,2018,32,,50,,32
1993080,E01006642,1,2018,44,,55,,44
1993081,E01006642,1,2018,33,,60,,33
1993082,E01006642,1,2018,30,,65,,30
1993083,E01006642,1,2018,21,,70,,21
1993084,E01006642,1,2018,15,,75,,15
1993085,E01006642,1,2018,11,,80,,11
1993086,E01006642,1,2018,7,,85,,7
1993087,E01006643,1,2018,85,"[0,10)",0,"[0,15)",85
1993088,E01006643,1,2018,71,"[0,10)",5,"[0,15)",71
1993089,E01006643,1,2018,53,"[10,15)",10,"[0,15)",53
1993090,E01006643,1,2018,52,"[15,20)",15,"[15,25]",52
1993091,E01006643,1,2018,58,"[20,25]",20,"[15,25]",58
1993092,E01006643,1,2018,57,"[20,25]",25,"[15,25]",57
1993093,E01006643,1,2018,83,,30,,83
1993094,E01006643,1,2018,59,,35,,59
1993095,E01006643,1,2018,49,,40,,49
1993096,E01006643,1,2018,54,,45,,54
1993097,E01006643,1,2018,48,,50,,48
1993098,E01006643,1,2018,48,,55,,48
1993099,E01006643,1,2018,34,,60,,34
1993100,E01006643,1,2018,23,,65,,23
1993101,E01006643,1,2018,15,,70,,15
1993102,E01006643,1,2018,20,,75,,20
1993103,E01006643,1,2018,15,,80,,15
1993104,E01006643,1,2018,3,,85,,3
1993105,E01006644,1,2018,78,"[0,10)",0,"[0,15)",78
1993106,E01006644,1,2018,74,"[0,10)",5,"[0,15)",74
1993107,E01006644,1,2018,48,"[10,15)",10,"[0,15)",48
1993108,E01006644,1,2018,61,"[15,20)",15,"[15,25]",61
1993109,E01006644,1,2018,54,"[20,25]",20,"[15,25]",54
1993110,E01006644,1,2018,90,"[20,25]",25,"[15,25]",90
1993111,E01006644,1,2018,93,,30,,93
1993112,E01006644,1,2018,63,,35,,63
1993113,E01006644,1,2018,45,,40,,45
1993114,E01006644,1,2018,60,,45,,60
1993115,E01006644,1,2018,85,,50,,85
1993116,E01006644,1,2018,58,,55,,58
1993117,E01006644,1,2018,38,,60,,38
1993118,E01006644,1,2018,34,,65,,34
1993119,E01006644,1,2018,34,,70,,34
1993120,E01006644,1,2018,15,,75,,15
1993121,E01006644,1,2018,21,,80,,21
1993122,E01006644,1,2018,7,,85,,7
1993123,E01006645,1,2018,48,"[0,10)",0,"[0,15)",48
